.id,date,text,start,end,speakernum,publisher,pub
47acfed3b3cf4b006be8efaacc82f250572a0a210f2512d2b3e69c86,2023-11-10T00:00:00Z,"De premie voor de basiszorgverzekering stijgt een stuk minder dan verwacht.

 Op Prinsjesdag werd nog een stijging van 12 euro per maand voorspeld, maar dat lijkt mee te vallen.

 Nu meer zorgverzekeraars hun premie bekend maken.

 De stijging komt in veel gevallen neer op ongeveer 5 tot 6 euro per maand.

 In Gaza kunnen 20 ziekenhuizen niet worden gebruikt vanwege de oorlog met Israël, zegt de Wereldgezondheidsorganisatie.

 Andere ziekenhuizen zouden nog gedeeltelijk kunnen worden gebruikt.

 Vanochtend zei de Turkse president Erdogan dat Turkije gewonde Palestijnen en Chroonisch zieken naar Turkse ziekenhuizen wil overbrengen.

 In de VS heeft Apple een schikking getroffen in een discriminatiezaak.

 Het bedrijf betaalt ruim 23 miljoen euro.

 Volgens justitie probeerde Apple immigranten aan te trekken in plaats van staatsburgers of statushouders.

 Voor die mensen zijn de loonkosten lager.

 De SGP is vanochtend toch niet bij een betoging bij een abortuskliniek in de provincie Utrecht.

 De bedoeling was dat kandidaat Kamerlid Van Dijk daar zou gaan praten met anti-abortus demonstranten.

 Maar volgens de SGP staan er ook tientallen mensen die pro-abortus zijn en wordt er daarom voor een andere optie gekozen.",0.00848896434634974,66.13752122241087,SPEAKER_08,sven,sven2023-11-10
076a22244a36caa63ce9d74a4447d072414a67e2742d0c554257f3ac,2023-11-10T00:00:00Z,"Aan de BVK's informatie. Op de A12 Den Haag Utrecht heb je 5 minuten vertraging tussen Blijswijk en Knooppunt Gouwen.

 Er staat 3 kilometer de rechterreis ook is dicht.

 Een ongeluk op de A50 van Eindhoven naar Arnhem kost je nu een half uur extra tussen Ost-Oost en Ravestein.

 Er staat 8 kilometer. Er is 1 reisstok open.",67.03735144312395,85.69609507640067,SPEAKER_12,sven,sven2023-11-10
d205f3b2ecbd808603cfc10b6a638166cf4ce562c0c63d5576a485bd,2023-11-10T00:00:00Z,"NPO Radio 1.

 WNL.

 Sven op 1.",86.49405772495757,100.97623089983024,SPEAKER_05,sven,sven2023-11-10
424ced3e10626c0d9d4e9f1789e76e84ebdff32af233f528bce58bd1,2023-11-10T00:00:00Z,"Met Sven Kokkelman.

 Dames en heren, goedemorgen. Nog 12 dagen tot de verkiezingen en de toon van de campagne wordt grimmiger.

 In elk geval tussen de drie koplopers in de peilingen.

 Pieter Ontzigt, Dylan Yizelguz en Frans Timmermans.

 Wilden ze de debatten en gesprekken eerst nog vooral op de inhoud voeren en op een beschaafde toon.

 Inmiddels zijn de verbrale handschoenen nu wel uit.

 Dat is ook niet zo heel gek eigenlijk. Pakweg anderhalve week voordat de stembussen opengaan.

 En tot die tijd praat ik hier elke dag met een lijsttrekker.

 En vandaag is dat de vrouw in wie haar achterban een rots vast vertrouwen heeft.

 Bleek gisteravond bij Nieuwsuur. Ondanks de peilingen waar ze zo'n beetje de helft van haar huidige zetels overhoudt.

 Socialist in hart en nieren.

 Nog net niet geboren op de barricade. Lilian Marijnissen. Het boekbeeld van de SP.

 Mevrouw Marijnissen, goedemorgen.",100.97623089983024,141.79117147707981,SPEAKER_13,sven,sven2023-11-10
7ed6691ed1bcfd1149be6726bd3518850fdef2f7ce76f3ef98bb14ba,2023-11-10T00:00:00Z,Goedemorgen.,141.8590831918506,142.94567062818336,SPEAKER_09,sven,sven2023-11-10
52cfdc6aa9a895acb40da6b984c5388d32abc8deeebdafb816733ef7,2023-11-10T00:00:00Z,U hebt vast lekker geslapen vannacht?,142.97962648556876,144.33786078098473,SPEAKER_13,sven,sven2023-11-10
81030a286071bd25efbd329e8a09fff0f775a67263f24f78cd162860,2023-11-10T00:00:00Z,"Ja, best wel eigenlijk.",145.2546689303905,146.42614601018676,SPEAKER_09,sven,sven2023-11-10
30bd8632215828398409e76b7cb2ce5277b8941da2aaf1e99cda8116,2023-11-10T00:00:00Z,In de wetenschap dat 70% van uw achterban u de beste leider vindt van de SP.,146.96943972835317,150.87436332767405,SPEAKER_13,sven,sven2023-11-10
fe8c54dc6c8f99acaaf15f73290f9d1fcd356c4a75e4fdef611258dc,2023-11-10T00:00:00Z,"Ja, dat kwam gisteren in de uitzending van Nieuwsuur naar voren.

 Waar ik inderdaad de gast was voor het lijsttrekkersinterview daar.

 En dat is natuurlijk altijd een fijne steun in de rug.",151.6044142614601,161.9439728353141,SPEAKER_09,sven,sven2023-11-10
3617bb12d5dd7adfd9515f9dbeca9bd4f5f5bc70a4f6cbc1d72fb75d,2023-11-10T00:00:00Z,"Ja, en ook wel vrij belangrijk voor een partijleider lijkt me zo.

 Als de achterban je niet meer pruimt moet je wegwezen, toch?",161.9439728353141,168.5823429541596,SPEAKER_13,sven,sven2023-11-10
a6ea9237a1cd85ce6867091ba13ff945917ba99d381ecab636bf49f5,2023-11-10T00:00:00Z,"Nou, sterker nog. Ik doe dit omdat de SP-leden gevraagd hebben mij om dit te doen.

 Om opnieuw de lijsttrekker te zijn voor de SP. Dus dat doe ik met veel energie, enthousiasme en overtuiging.",165.96774193548387,178.2088285229202,SPEAKER_09,sven,sven2023-11-10
d4e08c4d91c5b7986d7dd1ee7c36e7be0a51b26d9f10f1f2cd5398be,2023-11-10T00:00:00Z,"Dus, wat er ook gebeurt, wat de uitstrak straks ook mogen zijn, u blijft de leider van de SP.",173.1663837011885,183.59083191850596,SPEAKER_13,sven,sven2023-11-10
3808f83e699190eb5dc384497f328a89c1d6b80f5c6e082784506249,2023-11-10T00:00:00Z,"Ja, dat is wel mijn plan.

 En het is uiteindelijk, zoals ook zij mij gevraagd hebben om dit te doen deze ronde, aan de leden van de SP in een democratische ledenpartij.",184.15110356536505,194.60950764006793,SPEAKER_09,sven,sven2023-11-10
797d129b99e12f22908b43324a4d8b715f3e1386805242bece546ba4,2023-11-10T00:00:00Z,"Dus ook als het zou tegenvallen, blijft u gewoon aan en zien we u de komende jaren in de Tweede Kamer als fractievoorzitter van die partij.",191.67232597623092,201.9949066213922,SPEAKER_13,sven,sven2023-11-10
91ce2804dee877a4147937d357c33877710920d9dcdcb504fcc45703,2023-11-10T00:00:00Z,"Ja, ik zie legio-politieke kansen voor de SP.

 Om ervoor te zorgen dat al die mooie woorden die ik nu hoor van al die partijen, of het nou over bestaanszekerheid gaat,

 of het terugdringen van de marktwerking in de publieke sector,

 een overheid waar niet meer het wantrouwen voor op staat, maar het vertrouwen.

 Nou, ik ben er wel van overtuigd dat een grote SP de beste garantie is om ervoor te zorgen dat dat ook echt de werkelijkheid gaat worden.

 Want daar ben ik nog absoluut niet gerust op en daar wil ik zeer zeker bij helpen.",202.5042444821732,227.93718166383704,SPEAKER_09,sven,sven2023-11-10
0fa4bdd1618d47135922c20434ac005625ecf70091174071bf81ca90,2023-11-10T00:00:00Z,"Daar moeten we praten. Van harte welkom op NPO Radio 1, welkom bij NPO Politiek en welkom bij Sven op 1.

 Weet u eigenlijk in wat voor een wereld wij leven?",228.1578947368421,237.29202037351445,SPEAKER_13,sven,sven2023-11-10
30873f25f6979d9cfb2a71ebefccf49a4568b505a8881df8cfcf7c1d,2023-11-10T00:00:00Z,"Nou, in een wereld waar het zeer ongelijk is, altijd al,

 en waarin nu met verschillende oorlogen ook relatief dichtbij voor ons ook instabiel is.",238.6502546689304,250.8234295415959,SPEAKER_09,sven,sven2023-11-10
