.id,date,text,start,end,speakernum,publisher,pub
d403b8c4de867b917cfca593c2faf8af56f74a8f9fb9c1dc5ce936db,2023-11-03T00:00:00Z,"cucumbers, lendingarnrom voor de fier",0.00848896434634974,23.31918505942275,SPEAKER_01,ditisdedag,ditisdedag2023-11-03
c9c6427e2bb69165f9e792e9e2118f9e6eb3f9e12668f90f8c7a9b25,2023-11-03T00:00:00Z,"Even een ander groot thema dat speelt bij deze verkiezingen...

 want hier aan tafel zitten straks PVV, VVD en CDA...

 en ze debatteren over migratie.",26.05263157894737,38.4295415959253,SPEAKER_09,ditisdedag,ditisdedag2023-11-03
aa92ddca0c3e0ad51a7fbc326a6224fda4f9f5ace1c175842dd2e729,2023-11-03T00:00:00Z,NPO Radio 1.,39.02376910016978,40.34804753820034,SPEAKER_06,ditisdedag,ditisdedag2023-11-03
c24bd4ef3f8d56ffe1b27e308e35321db698c83ebeccd99329553554,2023-11-03T00:00:00Z,De eerste het nieuws met Clemens Peters.,41.502546689303905,43.64176570458404,SPEAKER_09,ditisdedag,ditisdedag2023-11-03
a910ba81bec1fe219cae3db70a5d55db09782db543f4e6e986bd65eb,2023-11-03T00:00:00Z,"De aanval van Hamas op 7 oktober op Israël was 100% Palestijns.

 Dat zegt de leider van de Libanese militante beweging Hezbollah.

 En dat zei hij in zijn eerste toespraak sinds het uitbreken van de oorlog.

 De politie heeft zes verdachten aangehouden...

 voor drugstransporten van en naar het Verenigd Koninkrijk.

 Ze zouden met het verhandelen van cocaïne, heroïne en ketamine...

 tientallen miljoenen euro's hebben verdiend.

 Volgens de politie werd het drugsgeld wit gewassen door goud te kopen.

 Tata Steel IJmuiden wordt minder duurzaam dan eerder werd gepresenteerd...

 omdat de oorspronkelijke plannen te duur zouden worden.

 Er zal nu minder nieuw staal worden gemaakt met behulp van waterstof.

 En daarnaast wil het bedrijf meer oud ijzer gaan recyclen.

 Barbecues en vuurkorven gestookt op hout zijn in Utrecht vanaf 2025 verboden.

 Een krappe meerderheid van de gemeenteraad stemde in...

 met het voorstel van GroenLinks en de Partij voor de Dieren...

 om de luchtkwaliteit in de stad te verbeteren.

 Het weer, vanavond vooral aan de kust buien.

 Morgen start meest droog, later volgt vanuit het zuiden regen.

 En dan wordt het ongeveer 11 graden, bij een stevige zuidenwind.

 Er is verkeersinformatie en daarvoor is in Den Haag aangeschoven...

 bij de ANWB Bianca Daming.",43.82852292020374,112.72495755517826,SPEAKER_04,ditisdedag,ditisdedag2023-11-03
650e6fe100688d0ff2b2b1ecd094b978638dafa73108781468f3afcb,2023-11-03T00:00:00Z,"Er staan nog een paar lange files.

 Je hebt veel vertraging op de A4 Den Haag richting Rotterdam...

 tussen Rijswijk en Knoopunt Benelux.

 35 minuten is het oponthoud daar.

 Op de A12 van Utrecht naar Arnhem is een ongeluk gebeurd.

 Tussen de afritte Wageningen en Oosterbeek kost dat je een half uur extra.

 De A326 is nog altijd dicht van Nijmegen naar Ravenstein...

 door een ongeluk bij Knoopunt Brankhoef.

 Er staat een lange file daar, het verkeer wordt omgeleid.

 Op de N2 van Eindhoven naar Maastricht is een ongeluk gebeurd.

 Tussen Eindhoven en Veldhoven-Zuid heb je daardoor een kwartiertijdverlies.

 En het is nog heel druk op de N289 vanuit Goes.

 Tussen Goes en Eersekijpje ruim een uur vertraging.

 Het is daar druk door omrijders vanwege de afgesloten A58.",113.09847198641764,155.0509337860781,SPEAKER_08,ditisdedag,ditisdedag2023-11-03
11554098c1c49edc7927051a244dc121ce717bbd50359ec63f165792,2023-11-03T00:00:00Z,"Welkom terug bij het lijsttrekkersdebat op NPO Radio 1...

 vanuit Nieuwsport in Den Haag.

 16 partijleiders en ze komen in verschillende rondes aan bod.

 En opnieuw is het toch een van de grote thema's, Wilma, migratie.",164.660441426146,179.0237691001698,SPEAKER_02,ditisdedag,ditisdedag2023-11-03
de16e01a9d3a5a6a302c616bc12c3145ad2d61be70ce5876ff064028,2023-11-03T00:00:00Z,"Ja, en dan is de vraag waar hebben we het dan precies over?

 Want we lezen in de verkiezingsprogramma's dat het niet alleen over asielzoekers gaat...

 maar ook over arbeidsmigratie.

 En bovendien dat er ook nog eens teveel internationale studenten komen.

 Dus de vraag is, meneer Wilders, om maar even bij u te beginnen...

 wat is precies het probleem hier?",179.34634974533108,196.66383701188457,SPEAKER_09,ditisdedag,ditisdedag2023-11-03
1660876c3cf2a4a0d350dbe52ad05ba298b078044feb2e5061bbdb93,2023-11-03T00:00:00Z,"Nou, dat is alle drie een probleem, want alle drie hebben we er veel te veel van.

 En asiel is een probleem, omdat de mensen die hier voor asiel komen...

 vaak het langst blijven en ook het meest kosten.

 De twee partijen, VVD en CDA, waarmee we nu aan tafel zitten...

 die hebben er de afgelopen jaren in ieder geval voor gezorgd...

 dat we met al onze open grenzen iets van 400.000 asielzoekers...

 alleen de laatste tien jaar hebben binnengehaald.

 En ja, Nederland is Nederland niet meer, weet u.

 Als je kijkt naar het tekort aan woningen wat we in Nederland hebben...

 bijna drie, vierhonderdduizend.

 Als je kijkt naar de kosten die dat is, de criminaliteit die het oplevert...

 en we zetten als PVV Nederlanders weer op één.

 En wat we daarvoor echt moeten doen, is dat we om te beginnen...

 meteen een asielstof moeten invoeren.

 We moeten ook wat doen voor de arbeidsmigratie.",197.15619694397284,244.89813242784385,SPEAKER_03,ditisdedag,ditisdedag2023-11-03
82b670dd71109415da17899e27b037fb81bc5b586e1e7f0704f5d871,2023-11-03T00:00:00Z,"Ik wil er nog even terug naar. We komen naar de oplossing zo meteen.

 Maar eigenlijk, wat het probleem precies is...

 U zoekt de val in de aantallen, begrijp ik eigenlijk.",243.28522920203736,250.67062818336169,SPEAKER_09,ditisdedag,ditisdedag2023-11-03
