.id,date,text,start,end,speakernum,publisher,pub
f1e2ef1b3057d0ed2e450511473b80fa6512cf3bd345dbb2b37319cf,2023-11-08T00:00:00Z,"NPO Radio 1, het NOS Journaal.",0.00848896434634974,3.692699490662139,SPEAKER_05,sven,sven2023-11-08
6e7ff2b0005e6556006e1ace1822845d4382a18fff2c33ec40394df6,2023-11-08T00:00:00Z,"8 partijen deden mee aan de doorrekening van het CPB.

 De verkiezingsplannen zijn geen garantie dat Nederland in 2040 klimaatneutraal is, dat zegt het PBL, het Planbureau voor de Leefomgeving, dat heeft ook een aantal programma's doorgerekend.

 Vooral in het transport, in de landbouw en bij bedrijven en woningen liggen er grote uitdagingen.

 Alfred Schreuder is niet langer trainer van voetbalclub Al Ain uit Abu Dhabi. Zijn contract is ontbonden omdat de samenwerking met de andere stafleden niet goed liep.

 Schreuder kwam eind mei in dienst bij de club, het was zijn eerste klus sinds zijn ontslag bij Ajax in januari.",3.692699490662139,62.18166383701188,SPEAKER_02,sven,sven2023-11-08
bb8cf31744d941ad3d908c6b0874f581d1a8d694e314bf22a4e691bc,2023-11-08T00:00:00Z,"NPO Radio 1, WNL.

 Sven op 1, met Sven Kokkelman.",62.826825127334466,77.27504244482174,SPEAKER_05,sven,sven2023-11-08
21c28c4b4af7213771796ed4ec330db3bb1287bbbe8d5d24d7fbb24e,2023-11-08T00:00:00Z,"Dames en heren, goedemorgen. Met nog precies twee weken te gaan tot de verkiezingen kwam het Centraal Planbureau een uurtje geleden met de doorrekeningen van de verkiezingsprogramma's.

 Dat wil zeggen van de partijen die hun huiswerk op tijd hadden ingeleverd en die de rekenmeesters erkende.

 Dat waren er deze week 8, beduidend minder dan andere jaren.

 Ook de grootste nieuwkomers, NSC en BBB, lieten de doorrekening aan hun neus voorbij gaan.

 Die doorrekening let met name op de financiële haalbaarheid van alle plannen die de partijen opschrijven in die verkiezingsprogramma's.

 Mijn gast van vandaag liet zijn plannen wel doorrekenen.

 De derde lijsttrekker in deze reeks op weg naar de stembus en dat is Joost Eerdmans, de voorman van JA21. Meneer Eerdmans, goedemorgen.

 Goedemorgen.",78.07300509337861,118.85398981324278,SPEAKER_03,sven,sven2023-11-08
e81ce4c335ca76bdb46ab92a2e6d5832bbfad55aa6a66619cc390a2d,2023-11-08T00:00:00Z,"Ik dacht altijd dat u de prat op ging, dat u goed op de centen zou passen.",119.80475382003397,123.99830220713072,SPEAKER_03,sven,sven2023-11-08
3826a8e6c7e5fd0721c2148b217451666eddd2ca91bc5980157cc444,2023-11-08T00:00:00Z,"Ja, dat valt ook wel mee, denk ik, in de doorrekening.",124.47368421052632,126.66383701188455,SPEAKER_04,sven,sven2023-11-08
fe3097a3b36e57f42f32c0ed5b572aba1e2280f78373a9a69b2b48b6,2023-11-08T00:00:00Z,"Nou, u haalt in dat opzicht het slechtste cijfer zojuist bij die doorberekening.",126.66383701188455,130.4159592529711,SPEAKER_03,sven,sven2023-11-08
c96350e7298088078a5c2927fb858e7d9a760aa018d34957c9b18255,2023-11-08T00:00:00Z,"Ja, dat komt door de puinhoop van meneer Rutte, zeggen we er dan maar even bij.

 Want die zat al op een 3,6 tekort, zeggen we.

 En daar gaan wij naar 3,8, dus dat zet er iets bij. Maar dat kun je, denk ik, het minste ons verwijten.

 Waar wij wel voor kiezen is natuurlijk lastenverlaging voor zowel bedrijven als gezinnen.",130.92529711375212,151.6553480475382,SPEAKER_04,sven,sven2023-11-08
61b3c40057f0662bb7decc4d0a3a9cfcf6f8147c3d9202d371501756,2023-11-08T00:00:00Z,"Dat kost geld, dat klopt.

 Daar gaat het emu-zal er iets van achteruit.

 Maar het is wat ons betreft binnen de kaders.

 Dus als u zelf besluit om veel te veel geld uit te geven, ligt dat aan Mark Rutte en niet aan u zelf?",144.9320882852292,155.03395585738542,SPEAKER_03,sven,sven2023-11-08
e1d61e8fefac08978f0e66a6b0b74e6089639c5f81acddd82ea32381,2023-11-08T00:00:00Z,"Nou, als wij opnieuw mogen beginnen, dan zullen we dit wegpoetsen.",155.03395585738542,159.29541595925298,SPEAKER_04,sven,sven2023-11-08
62f17701660d7fccce0e4ab6924ec0363ab13aa4a701ce9e4b8412c2,2023-11-08T00:00:00Z,"Maar andere partijen die ook niet per se heel groot fan waren van Mark Rutte, neem Volt.

 Dat doet het veel beter met een tekort van 2,2 procent.

 VVD, D66, ChristenUnie, die allemaal verantwoordelijk waren voor het kabinetsblijven...

 binnen de Europese grenzen van 0,3 procent.

 En GroenLinks, PvdA, zit precies op de grens.",158.0730050933786,175.4244482173175,SPEAKER_03,sven,sven2023-11-08
92a54adb7e57c4c6427b137ad5e6d90d471504aa000cda5e709d8005,2023-11-08T00:00:00Z,"Ja, als je maar genoeg de lasten verzwaart, dan kom je uiteindelijk op een beter saldo.

 Ik moet zeggen, de SGP, toch een betrouwbare staatsregel, zit ook op 3,6 volgens mij vlak bij ons.

 Dus daar zitten we denk ik helemaal niet zo uit de band.

 Het is denk ik een minimaal verschil uiteindelijk.

 Gaat het erom, wat doe je met het geld?

 En wij zeggen, nou daar kan je veel mooie dingen mee doen.

 Meer veiligheid, minder lasten, betere koopkracht.

 Nou, daar zie je denk ik ook de vinkjes van in het CPB-rapport dat het jaar 2020 daar echt goed uitspringt.",175.4244482173175,202.91171477079797,SPEAKER_04,sven,sven2023-11-08
13c338d1665fe4df2b584cfa17eab06e0d4914ca93519129c83a7f0b,2023-11-08T00:00:00Z,"Er zit wel een consequentie aan vast.

 De studiegroep Begrotingsruimte, dat zijn topambtenaren, die melden in september...

 dat vanaf 2028 elk jaar 17 miljard extra bezuinigd of extra belast zal moeten worden...

 om het begrotingstekort niet verder te laten groeien zoals u dat nu wel doet.

 Dus dat betekent nog meer dan 17 miljard per zuinig of extra belasten.",202.91171477079797,221.4855687606112,SPEAKER_03,sven,sven2023-11-08
dc61af676725e0976414eccfe921f5f5e6c8396c4d109adfcfaa4f70,2023-11-08T00:00:00Z,"Ja, wij geloven in het aanjagen van de economie.

 Dat vinden wij belangrijk.

 Dus je ziet ook in onze plannen dat er veel meer koopkracht komt.

 Niet voor de laagste inkomens?",221.9439728353141,231.8590831918506,SPEAKER_04,sven,sven2023-11-08
42a798823b2914eeb57f0d53c57523175d5863c410984937a2e0adc6,2023-11-08T00:00:00Z,"Nee, de allerlaagste zijn wij iets minder uiterlijk dan voor de middengroepen.

 We hebben natuurlijk wel net met z'n allen het minimumloon verhoogd 10 procent.

 En we hebben gezegd, we moeten 1 miljard in armoede steken.

 Daar is AAN20 ook mee akkoord gegaan.

 Dus wij zeggen, nou is de middengroep aan de beurt.

 En dat doen we ook met de belastingverlaging zoals je die ziet.",232.1646859083192,248.7521222410866,SPEAKER_04,sven,sven2023-11-08
8c98004b893f07748f34384b73588e4ffa6e6ab5091636ca45e46726,2023-11-08T00:00:00Z,"Maar economische groei, u zegt, stijgt met 0,2 procent.

 De werkloosheid wordt 0,4 procent lager.

 Ik geloof niet dat de werkloosheid nu op dit moment het allergrootste probleem is van het land.",248.7521222410866,258.68421052631584,SPEAKER_03,sven,sven2023-11-08
928037ae7a93773c83087d002743e2e3e82113c852e27d348dca3793,2023-11-08T00:00:00Z,"Nee, maar de economische groei is wel belangrijk en daar zitten wij op een plus.

 0,2 procent?",258.5653650254669,262.70797962648555,SPEAKER_04,sven,sven2023-11-08
d882c08bff6cc7ca751f3e1666160c100dddf83d7a01af018c0ce91e,2023-11-08T00:00:00Z,"Ja, maar dat is in ieder geval een vooruitgang.

 En ik dacht wel dat we daar aan de goede kant van het rijtje staan.

 En ik geloof erin, als jij de belasten verlaagt, mensen laat consumeren...

 We zeggen ook kinderopvang gratis in tegenstelling tot andere partijen.

 Dat geeft ook een boost, want dan gaan mensen weer meer werken.

 Dat is positief.",262.75891341256363,295.4244482173175,SPEAKER_04,sven,sven2023-11-08
e1c3aaf3a031c70b95add79fa95eb402694316383affead496b51891,2023-11-08T00:00:00Z,"Dan gaan part-timers fulltime werken.

 Dat gaat een boost opleveren in onze economie.

 Maar als je een goede schatkist beheerder wilt, dan moet je dus niet bij u zijn?

 Nou kijk, als je nou echt goed gaat nadenken, dan zeggen wij migratie.

 Dat zegt het Centraal Planbureau nou ook.

 Migratie afremmen levert in de 20 1,8 miljard op.",274.55857385398986,294.60950764006793,SPEAKER_00,sven,sven2023-11-08
57b1a619cdca1508931af8d90e14515e714dbdd4b115f2a7d4df658e,2023-11-08T00:00:00Z,"Wij hebben veel meer plannen met migratie, zoals u weet.

 Wij hebben daar de overtuiging van bij je natuurlijk, dat je daar dus meer kan besparen.

 En dat zou echt in de gigantische bedragen kunnen lopen.

 Want u weet allemaal, 30.000 euro kost een asielzoeker per jaar in een AZC.

 Nou, tel uit je winst, dus daar kan het volgens ons nog strakker.",295.4584040747029,314.30390492359936,SPEAKER_04,sven,sven2023-11-08
92d7d42381b49da716c7290e4751b174632164b2a00c41d58a919b03,2023-11-08T00:00:00Z,"Dat zegt het CPB, nou dat moeten we nog maar afwachten of dat kan.",297.9881154499151,304.8811544991511,SPEAKER_00,sven,sven2023-11-08
94247757683ea8e31efbf52663bef09ba222d1e5832e6c7672cdc456,2023-11-08T00:00:00Z,"Maar goed, u wilt ook gratis kinderopvang en dat kost dan weer 2,5 miljard per jaar.

 Met andere woorden, het zijn plussen en minnen.

 We moeten praten, meneer Eerdmans. Van harte welkom op NPO Radio 1 en bij NPO Politiek.

 Welkom bij Sven op Eend.

 Waarom zou je eigenlijk op u stemmen?",314.30390492359936,328.7011884550085,SPEAKER_03,sven,sven2023-11-08
7bbbbf032df90aadfbff18d550009454cd8ed2d8b4a6c07969eced4c,2023-11-08T00:00:00Z,"Omdat wij een mooie partij zijn, liberaal, conservatief, rechts van de VVD.

 Minder extreem dan PVVD en kans maken op coalitiedeelname.",330.0424448217318,338.955857385399,SPEAKER_04,sven,sven2023-11-08
c6737b8ceb7684b2250f77c8178a7c2cd956fcc0aa1ebf2e7e5e51c2,2023-11-08T00:00:00Z,"Ja, maar als je toch wil dat er een rechtspartij in het kabinet komt en die partij groot is...

 dan stem je toch gewoon op de VVD? Of op de PVV, desnoods.",339.00679117147706,346.5619694397284,SPEAKER_03,sven,sven2023-11-08
c89df018e048723ffa7c966a41ed2f95d9f843a03ccee52b65b3e2f5,2023-11-08T00:00:00Z,"Ja, maar bij de PVV weet je dat ze er buiten gaan vallen.

 Dat weet je helemaal niet, dat weten we toch niet?",346.83361629881153,361.6044142614601,SPEAKER_04,sven,sven2023-11-08
02d864e2745031d2c5327e159330ff18dc4ba37dcedeec55f1debaf8,2023-11-08T00:00:00Z,"Nou, ik heb alleen nog maar de VVD gehoord ten opzichte van de huidige, de grote partij van nu.

 Die ze nog niet uitsluiten.

 De SGP gisteren hier aan tafel, u hebt eerder gezegd dat ze niet uitsluiten.",350.2631578947369,364.26994906621394,SPEAKER_03,sven,sven2023-11-08
40c3da5f7f58cd4442069ea37d3591f03db69abbf6acc19e77e2f599,2023-11-08T00:00:00Z,"Ja, klopt, BNP ook niet. Volgens mij Omtzigt wil er ook niet mee werken.

 Dus het is de vraag of je daarmee opgeteld de meerderheid haalt.

 Dan nog vinden wij dat de PVV ook aan tafel hoort te zitten hoor.

 Dat vinden we al jaren een godspe dat ze worden uitgesloten.

 Maar, desal niet te min, zal het een optelsom worden van tot 76 of meer zetels.

 En JA21 zit nu op twee zetels in de peiling.

 Dat zou ook met twee, drie of vier zetels, of hopelijk nog iets meer...

 uiteindelijk het puzzelstukje kunnen zijn op weg naar een coalitie met de meerderheid.",364.26994906621394,395.0679117147709,SPEAKER_04,sven,sven2023-11-08
61b3891cf6600673a4cdd24d4253a4e8f6bf4ac745bb512d2486ca5c,2023-11-08T00:00:00Z,"Maar als je vanuit de macht denkt...

 Frans Timmermans, de lijsttrekker van GroenLinks, PVV, staat daar vrij eerlijk over.

 Het gaat ook om macht.

 Dan is het de grootste partij met zoveel mogelijk zetels...

 heeft het meest ook bij formatieonderhandelingen in de melk te brokkelen.

 En dan heb je toch weinig aan politieke kruimels.",395.0679117147709,413.7775891341256,SPEAKER_03,sven,sven2023-11-08
